,messages,user,message_Date,hour,minute,second,day,month,year
4755,😒,Rohit 💃,2020-11-09 22:42:03,22,42,3,Monday,November,2020
4756,Lawyer maga agi matha thuri thuri hadthara😂,Vinayak 👩,2020-11-09 22:42:14,22,42,14,Monday,November,2020
4757,Avn avvn adak hogak gadi Thogand baa andrr 4 sala vichara madav nin bsdka avng heng 3k haki le‎,Abhishek 🐂,2020-11-09 22:42:56,22,42,56,Monday,November,2020
4758,‎sticker omitted,Rohit 💃,2020-11-09 22:43:23,22,43,23,Monday,November,2020
4759,Point macha,Vinayak 👩,2020-11-09 22:43:28,22,43,28,Monday,November,2020
4760,🤦‍♂️😅😅‎,Abhishek 🐂,2020-11-09 22:43:36,22,43,36,Monday,November,2020
4761,‎sticker omitted,Vinayak 👩,2020-11-09 22:43:50,22,43,50,Monday,November,2020
4762,Aye pa ad helle le,Rohit 💃,2020-11-09 22:43:54,22,43,54,Monday,November,2020
4763,Heng en madod amele,Rohit 💃,2020-11-09 22:44:05,22,44,5,Monday,November,2020
4764,Yar le avva,Abhishek 🐂,2020-11-09 22:44:20,22,44,20,Monday,November,2020
4765,Avnu page ittu insta dalli,Rohit 💃,2020-11-09 22:44:34,22,44,34,Monday,November,2020
4766,Dhol tasha lover anta,Rohit 💃,2020-11-09 22:44:44,22,44,44,Monday,November,2020
4767,Mumbai davnu,Rohit 💃,2020-11-09 22:44:45,22,44,45,Monday,November,2020
4768,Rokka transfer addr mugith le,Abhishek 🐂,2020-11-09 22:45:08,22,45,8,Monday,November,2020
4769,Police complain mad boudhu asta math enn madak agala,Abhishek 🐂,2020-11-09 22:45:26,22,45,26,Monday,November,2020
4770,Avn address huduk hogi hoddadh rokka eskond baran anth‎,Abhishek 🐂,2020-11-09 22:45:47,22,45,47,Monday,November,2020
4771,‎image omitted,Vinayak 👩,2020-11-09 22:45:49,22,45,49,Monday,November,2020
4772,Edha ?,Vinayak 👩,2020-11-09 22:45:52,22,45,52,Monday,November,2020
4773,Huu,Rohit 💃,2020-11-09 22:45:59,22,45,59,Monday,November,2020
4774,Elind hudkbodi,Rohit 💃,2020-11-09 22:46:10,22,46,10,Monday,November,2020
4775,Hudkbodu,Rohit 💃,2020-11-09 22:46:14,22,46,14,Monday,November,2020
4776,Ifsc code bro,Abhishek 🐂,2020-11-09 22:46:22,22,46,22,Monday,November,2020
4777,Yav branch anth goth akethi,Abhishek 🐂,2020-11-09 22:46:42,22,46,42,Monday,November,2020
4778,Pytm du,Rohit 💃,2020-11-09 22:46:55,22,46,55,Monday,November,2020
4779,‎This message was deleted.,Rohit 💃,2020-11-09 22:47:00,22,47,0,Monday,November,2020
4780,Noida branch,Rohit 💃,2020-11-09 22:47:04,22,47,4,Monday,November,2020
4781,Le cutya enn le nii,Abhishek 🐂,2020-11-09 22:47:15,22,47,15,Monday,November,2020
4782,🤦‍♂️🤦‍♂️,Abhishek 🐂,2020-11-09 22:47:18,22,47,18,Monday,November,2020
4783,Noida daag erasing 3k hakyana,Abhishek 🐂,2020-11-09 22:47:39,22,47,39,Monday,November,2020
4784,Enu?‎,Rohit 💃,2020-11-09 22:47:55,22,47,55,Monday,November,2020
4785,‎sticker omitted,Abhishek 🐂,2020-11-09 22:48:09,22,48,9,Monday,November,2020
4786,Le nav alle hogaka rokka 3k ki hechgi bek le🤦‍♂️🤦‍♂️,Abhishek 🐂,2020-11-09 22:48:35,22,48,35,Monday,November,2020
4787,Ku*,Abhishek 🐂,2020-11-09 22:48:42,22,48,42,Monday,November,2020
4788,Shanth ho bhai vo abhi mansik hey,Vinayak 👩,2020-11-09 22:48:45,22,48,45,Monday,November,2020
4789,Illi iddu alli  branch tagiyak aketi ala,Rohit 💃,2020-11-09 22:49:24,22,49,24,Monday,November,2020
4790,Ella thamma,Abhishek 🐂,2020-11-09 22:49:34,22,49,34,Monday,November,2020
4791,Doc eskothara eddak anth madi,Abhishek 🐂,2020-11-09 22:49:55,22,49,55,Monday,November,2020
4792,Andre avnu delhi alli iratana,Rohit 💃,2020-11-09 22:50:45,22,50,45,Monday,November,2020
4793,Haa,Rohit 💃,2020-11-09 22:50:48,22,50,48,Monday,November,2020
4794,Acc alle open madyana,Abhishek 🐂,2020-11-09 22:51:05,22,51,5,Monday,November,2020
4795,Oho,Rohit 💃,2020-11-09 22:51:17,22,51,17,Monday,November,2020
4796,Mc ka baccha,Rohit 💃,2020-11-09 22:51:52,22,51,52,Monday,November,2020
4797,Benchod hai bsdimaga‎,Rohit 💃,2020-11-09 22:52:04,22,52,4,Monday,November,2020
4798,‎sticker omitted,Vinayak 👩,2020-11-09 22:52:20,22,52,20,Monday,November,2020
4799,LoduRohit‎,Vinayak 👩,2020-11-09 22:52:30,22,52,30,Monday,November,2020
4800,‎sticker omitted,Vinayak 👩,2020-11-09 22:52:41,22,52,41,Monday,November,2020
4801,Point,Abhishek 🐂,2020-11-09 22:53:23,22,53,23,Monday,November,2020
4802,☮️,Sharat 🔞,2020-11-10 16:00:54,16,0,54,Tuesday,November,2020
4803,🤣😂,Abhishek 🐂,2020-11-10 16:01:12,16,1,12,Tuesday,November,2020
4804,Ide ninne nanu helidu,Rohit 💃,2020-11-10 16:18:53,16,18,53,Tuesday,November,2020
4805,Rohit 50 evatha 😂,Vinayak 👩,2020-11-10 22:44:46,22,44,46,Tuesday,November,2020
4806,Reson his wife is there to watch the match ☺️,Vinayak 👩,2020-11-10 22:45:11,22,45,11,Tuesday,November,2020
4807,yella match adala le,Sharat 🔞,2020-11-10 22:46:44,22,46,44,Tuesday,November,2020
4808,C his old match macha,Vinayak 👩,2020-11-10 22:47:23,22,47,23,Tuesday,November,2020
4809,MI‎,Rohit 💃,2020-11-10 22:49:59,22,49,59,Tuesday,November,2020
4810,‎sticker omitted‎,Rohit 💃,2020-11-10 22:50:25,22,50,25,Tuesday,November,2020
4811,‎sticker omitted‎,Vinayak 👩,2020-11-10 22:50:38,22,50,38,Tuesday,November,2020
4812,‎sticker omitted,Rohit 💃,2020-11-10 22:50:49,22,50,49,Tuesday,November,2020
4813,🖖🌻🔥‎,Rohit 💃,2020-11-10 22:51:05,22,51,5,Tuesday,November,2020
4814,‎sticker omitted,Vinayak 👩,2020-11-10 22:52:08,22,52,8,Tuesday,November,2020
4815,🤣,Abhishek 🐂,2020-11-11 12:29:05,12,29,5,Wednesday,November,2020
4816,Sucheta dalal ge ಸೊಂಡಿ ಸೊಂಡಿ ge idbek,Rohit 💃,2020-11-11 14:27:38,14,27,38,Wednesday,November,2020
4817,Pattt se,Rohit 💃,2020-11-11 14:27:43,14,27,43,Wednesday,November,2020
4818,‎This message was deleted.,Vinayak 👩,2020-11-12 09:59:46,9,59,46,Thursday,November,2020
4819,Lowde,Abhishek 🐂,2020-11-12 10:00:46,10,0,46,Thursday,November,2020
4820,Nan cr bsdk nam class dh‎,Abhishek 🐂,2020-11-12 10:00:54,10,0,54,Thursday,November,2020
4821,‎sticker omitted,Vinayak 👩,2020-11-12 10:01:17,10,1,17,Thursday,November,2020
4822,Ke baal,Abhishek 🐂,2020-11-12 10:01:35,10,1,35,Thursday,November,2020
4823,How is this wallpaper bro,Abhishek 🐂,2020-11-12 10:02:49,10,2,49,Thursday,November,2020
4824,Evth seminar ayth nand✌️✌️😁😁‎,Abhishek 🐂,2020-11-12 10:02:59,10,2,59,Thursday,November,2020
4825,‎sticker omitted,Vinayak 👩,2020-11-12 10:03:11,10,3,11,Thursday,November,2020
4826,🤣🤣✌️✌️,Abhishek 🐂,2020-11-12 10:03:17,10,3,17,Thursday,November,2020
4827,Hail colour,Vinayak 👩,2020-11-12 10:03:53,10,3,53,Thursday,November,2020
4828,Ohhh,Abhishek 🐂,2020-11-12 10:04:08,10,4,8,Thursday,November,2020
4829,Nin bayag hail,Abhishek 🐂,2020-11-12 10:04:22,10,4,22,Thursday,November,2020
4830,Billie eilish dh,Abhishek 🐂,2020-11-12 10:04:33,10,4,33,Thursday,November,2020
4831,Nin bayaga handi dh nayi dh nandh hail,Vinayak 👩,2020-11-12 10:04:51,10,4,51,Thursday,November,2020
4832,Etc...,Vinayak 👩,2020-11-12 10:04:55,10,4,55,Thursday,November,2020
4833,Mindrii‎,Abhishek 🐂,2020-11-12 10:05:16,10,5,16,Thursday,November,2020
4834,‎sticker omitted‎,Vinayak 👩,2020-11-12 10:06:00,10,6,0,Thursday,November,2020
4835,‎sticker omitted‎,Abhishek 🐂,2020-11-12 10:06:19,10,6,19,Thursday,November,2020
4836,‎sticker omitted‎,Abhishek 🐂,2020-11-12 10:06:27,10,6,27,Thursday,November,2020
4837,‎sticker omitted‎,Vinayak 👩,2020-11-12 10:09:59,10,9,59,Thursday,November,2020
4838,‎sticker omitted,Abhishek 🐂,2020-11-12 10:11:35,10,11,35,Thursday,November,2020
4839,Brinda number  diktu bid le,Rohit 💃,2020-11-12 10:23:44,10,23,44,Thursday,November,2020
4840,😂ket karab le aki,Vinayak 👩,2020-11-12 10:34:54,10,34,54,Thursday,November,2020
4841,Apne shakal dekh lo ekk baar‎,Abhishek 🐂,2020-11-12 10:36:00,10,36,0,Thursday,November,2020
4842,‎sticker omitted‎,Vinayak 👩,2020-11-12 10:36:11,10,36,11,Thursday,November,2020
4843,‎sticker omitted,Abhishek 🐂,2020-11-12 10:36:26,10,36,26,Thursday,November,2020
4844,😂😂,Rohit 💃,2020-11-12 11:08:39,11,8,39,Thursday,November,2020
4845,"bois!....8 ipl team, 1 team 2 match adyav",Sharat 🔞,2020-11-12 21:18:08,21,18,8,Thursday,November,2020
4846,total IPL match yest akkav??,Sharat 🔞,2020-11-12 21:18:17,21,18,17,Thursday,November,2020
4847,Ya formula use madi calculate madtiri?,Sharat 🔞,2020-11-12 21:18:36,21,18,36,Thursday,November,2020
4848,google nodbedri,Sharat 🔞,2020-11-12 21:18:51,21,18,51,Thursday,November,2020
4849,56,Rohit 💃,2020-11-12 21:19:36,21,19,36,Thursday,November,2020
4850,+,Rohit 💃,2020-11-12 21:19:39,21,19,39,Thursday,November,2020
4851,Playoffs,Rohit 💃,2020-11-12 21:19:44,21,19,44,Thursday,November,2020
4852,56 gott,Sharat 🔞,2020-11-12 21:19:53,21,19,53,Thursday,November,2020
4853,heng calculate maddi?,Sharat 🔞,2020-11-12 21:19:59,21,19,59,Thursday,November,2020
4854,8 team × playing with 7 teams,Rohit 💃,2020-11-12 21:20:37,21,20,37,Thursday,November,2020
4855,😶😶 🙏,Sharat 🔞,2020-11-12 21:21:27,21,21,27,Thursday,November,2020
4856,🙂tunni...agallinda edan calculate madaka barlilla nanga‎,Sharat 🔞,2020-11-12 21:21:45,21,21,45,Thursday,November,2020
4857,‎sticker omitted‎,Rohit 💃,2020-11-12 21:22:05,21,22,5,Thursday,November,2020
4858,‎sticker omitted‎,Sharat 🔞,2020-11-12 21:22:21,21,22,21,Thursday,November,2020
4859,‎sticker omitted‎,Rohit 💃,2020-11-12 21:22:52,21,22,52,Thursday,November,2020
4860,‎sticker omitted‎,Sharat 🔞,2020-11-12 21:23:12,21,23,12,Thursday,November,2020
4861,‎sticker omitted‎,Sharat 🔞,2020-11-12 21:23:13,21,23,13,Thursday,November,2020
4862,‎sticker omitted‎,Sharat 🔞,2020-11-12 21:23:13,21,23,13,Thursday,November,2020
4863,‎sticker omitted,Sharat 🔞,2020-11-12 21:23:14,21,23,14,Thursday,November,2020
4864,Ibwas watching therefore I am song whilst hailingI felt shy that she is watching me,Rohit 💃,2020-11-13 08:24:33,8,24,33,Friday,November,2020
4865,🙈🙈,Rohit 💃,2020-11-13 08:24:46,8,24,46,Friday,November,2020
4866,Enn le?,Abhishek 🐂,2020-11-13 08:26:27,8,26,27,Friday,November,2020
4867,Helabekara  THEREFORE I AM SONG kelakont heltidde,Rohit 💃,2020-11-13 08:28:19,8,28,19,Friday,November,2020
4868,Nang aki nan nodatala anta shy aytu,Rohit 💃,2020-11-13 08:28:32,8,28,32,Friday,November,2020
4869,🙈🙈😂😂😂,Rohit 💃,2020-11-13 08:28:34,8,28,34,Friday,November,2020
4870,Yar le,Abhishek 🐂,2020-11-13 08:29:07,8,29,7,Friday,November,2020
4871,Billi eilish,Rohit 💃,2020-11-13 08:33:19,8,33,19,Friday,November,2020
4872,🤔🥱🥱,Abhishek 🐂,2020-11-13 08:36:30,8,36,30,Friday,November,2020
4873,Helobekara  a therefore I am song nodkondlt helatidde,Rohit 💃,2020-11-13 08:36:57,8,36,57,Friday,November,2020
4874,Paa,Rohit 💃,2020-11-13 08:36:58,8,36,58,Friday,November,2020
4875,Nang akina nodatala ana anta ansatitt,Rohit 💃,2020-11-13 08:37:34,8,37,34,Friday,November,2020
4876,😒,Rohit 💃,2020-11-13 08:37:35,8,37,35,Friday,November,2020
4877,Kya billie eilish pan banega re thu,Rohit 💃,2020-11-13 08:37:59,8,37,59,Friday,November,2020
4878,😂,Rohit 💃,2020-11-13 08:38:15,8,38,15,Friday,November,2020
4879,LUDO film nodri ...💥💥 heavy,Sharat 🔞,2020-11-13 17:10:44,17,10,44,Friday,November,2020
4880,,Sharat 🔞,2020-11-14 23:33:41,23,33,41,Saturday,November,2020
4881,😯,Abhishek 🐂,2020-11-14 23:34:45,23,34,45,Saturday,November,2020
4882,bathroom ge togond hogbeda pa,Sharat 🔞,2020-11-17 11:36:20,11,36,20,Tuesday,November,2020
4883,🤣🤣,Abhishek 🐂,2020-11-17 11:36:26,11,36,26,Tuesday,November,2020
4884,😂‎,Rohit 💃,2020-11-17 11:36:28,11,36,28,Tuesday,November,2020
4885,‎sticker omitted‎,Roshan 🍗,2020-11-17 11:40:13,11,40,13,Tuesday,November,2020
4886,‎sticker omitted‎,Rohit 💃,2020-11-17 11:40:30,11,40,30,Tuesday,November,2020
4887,‎sticker omitted‎,Roshan 🍗,2020-11-17 11:40:56,11,40,56,Tuesday,November,2020
4888,‎sticker omitted‎,Abhishek 🐂,2020-11-17 11:41:20,11,41,20,Tuesday,November,2020
4889,‎sticker omitted‎,Rohit 💃,2020-11-17 11:41:55,11,41,55,Tuesday,November,2020
4890,‎sticker omitted‎,Abhishek 🐂,2020-11-17 11:44:49,11,44,49,Tuesday,November,2020
4891,‎sticker omitted‎,Roshan 🍗,2020-11-17 11:56:45,11,56,45,Tuesday,November,2020
4892,‎sticker omitted‎,Abhishek 🐂,2020-11-17 11:57:07,11,57,7,Tuesday,November,2020
4893,CamScanner 11-13-2020 12.35.48.pdf • ‎1 page ‎document omitted,Sharat 🔞,2020-11-17 14:44:14,14,44,14,Tuesday,November,2020
4894,😖😖,Abhishek 🐂,2020-11-17 14:57:37,14,57,37,Tuesday,November,2020
4895,,Vinayak 👩,2020-11-17 20:06:15,20,6,15,Tuesday,November,2020
4896,,Vinayak 👩,2020-11-17 20:06:34,20,6,34,Tuesday,November,2020
4897,Bhag bsdk,Abhishek 🐂,2020-11-17 20:08:16,20,8,16,Tuesday,November,2020
4898,🤣🤣🤣🤣‎,Rohit 💃,2020-11-17 20:16:33,20,16,33,Tuesday,November,2020
4899,‎sticker omitted,Roshan 🍗,2020-11-18 06:58:43,6,58,43,Wednesday,November,2020
4900,🔥🔥🔥👌🏻,Roshan 🍗,2020-11-18 06:58:51,6,58,51,Wednesday,November,2020
4901,Fallin on loveuuu antare dying in loveuuu antareHrudayakke abhishekuu bana ಬಿಟ್ಟು dintikki tak tai dintaki tai,Rohit 💃,2020-11-18 07:50:28,7,50,28,Wednesday,November,2020
4902,Enn le edd😁🤣‎,Abhishek 🐂,2020-11-18 08:17:20,8,17,20,Wednesday,November,2020
4903,‎sticker omitted,Abhishek 🐂,2020-11-18 08:17:32,8,17,32,Wednesday,November,2020
4904,Rajahuli movie song,Rohit 💃,2020-11-18 08:29:39,8,29,39,Wednesday,November,2020
4905,🙂‎,Rohit 💃,2020-11-18 08:29:42,8,29,42,Wednesday,November,2020
4906,‎sticker omitted‎,Abhishek 🐂,2020-11-18 08:30:17,8,30,17,Wednesday,November,2020
4907,‎sticker omitted‎,Rohit 💃,2020-11-18 08:30:44,8,30,44,Wednesday,November,2020
4908,‎sticker omitted‎,Roshan 🍗,2020-11-18 09:02:06,9,2,6,Wednesday,November,2020
4909,‎sticker omitted‎,Abhishek 🐂,2020-11-18 09:02:34,9,2,34,Wednesday,November,2020
4910,‎sticker omitted,Roshan 🍗,2020-11-18 09:03:24,9,3,24,Wednesday,November,2020
4911,Bro's Fifty shades of grey,Sharat 🔞,2020-11-20 20:29:10,20,29,10,Friday,November,2020
4912,e film yar kade ayti?,Sharat 🔞,2020-11-20 20:29:16,20,29,16,Friday,November,2020
4913,Nan kade🙋‍♂️,Abhishek 🐂,2020-11-20 20:29:41,20,29,41,Friday,November,2020
4914,Ella,Abhishek 🐂,2020-11-20 20:29:43,20,29,43,Friday,November,2020
4915,😂🤣‎,Abhishek 🐂,2020-11-20 20:29:47,20,29,47,Friday,November,2020
4916,‎sticker omitted‎,Sharat 🔞,2020-11-20 20:30:07,20,30,7,Friday,November,2020
4917,‎sticker omitted‎,Rohit 💃,2020-11-20 20:30:28,20,30,28,Friday,November,2020
4918,‎sticker omitted,Rohit 💃,2020-11-20 20:30:30,20,30,30,Friday,November,2020
4919,😂,Rohit 💃,2020-11-21 07:54:22,7,54,22,Saturday,November,2020
4920,,Vinayak 👩,2020-11-21 08:54:43,8,54,43,Saturday,November,2020
4921,Its free just few hours of vedios,Vinayak 👩,2020-11-21 08:55:13,8,55,13,Saturday,November,2020
4922,Nim avn ni khali le,Abhishek 🐂,2020-11-21 09:40:52,9,40,52,Saturday,November,2020
4923,Adda erutha bid le payload kals addu backdoor madadhu,Abhishek 🐂,2020-11-21 09:41:11,9,41,11,Saturday,November,2020
4924,Scripting math malware create madodhu yaru helala🥱,Abhishek 🐂,2020-11-21 09:41:35,9,41,35,Saturday,November,2020
4925,Wifi penetration khali le,Abhishek 🐂,2020-11-21 09:43:26,9,43,26,Saturday,November,2020
4926,Usefull aythi,Abhishek 🐂,2020-11-21 09:43:33,9,43,33,Saturday,November,2020
4927,Hmm ok‎,Vinayak 👩,2020-11-21 09:44:08,9,44,8,Saturday,November,2020
4928,‎sticker omitted‎,Rohit 💃,2020-11-21 11:03:41,11,3,41,Saturday,November,2020
4929,‎sticker omitted‎,Vinayak 👩,2020-11-21 11:12:49,11,12,49,Saturday,November,2020
4930,‎sticker omitted‎,Rohit 💃,2020-11-21 11:15:35,11,15,35,Saturday,November,2020
4931,‎sticker omitted‎,Vinayak 👩,2020-11-21 11:16:03,11,16,3,Saturday,November,2020
4932,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:18,11,16,18,Saturday,November,2020
4933,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:20,11,16,20,Saturday,November,2020
4934,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:21,11,16,21,Saturday,November,2020
4935,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:22,11,16,22,Saturday,November,2020
4936,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:23,11,16,23,Saturday,November,2020
4937,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:25,11,16,25,Saturday,November,2020
4938,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:26,11,16,26,Saturday,November,2020
4939,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:27,11,16,27,Saturday,November,2020
4940,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:29,11,16,29,Saturday,November,2020
4941,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:30,11,16,30,Saturday,November,2020
4942,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:31,11,16,31,Saturday,November,2020
4943,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:32,11,16,32,Saturday,November,2020
4944,‎sticker omitted‎,Rohit 💃,2020-11-21 11:16:34,11,16,34,Saturday,November,2020
4945,‎sticker omitted‎,Vinayak 👩,2020-11-21 11:17:14,11,17,14,Saturday,November,2020
4946,‎sticker omitted‎,Sharat 🔞,2020-11-21 11:17:30,11,17,30,Saturday,November,2020
4947,‎sticker omitted‎,Vinayak 👩,2020-11-21 11:17:51,11,17,51,Saturday,November,2020
4948,‎video omitted,Roshan 🍗,2020-11-21 12:07:37,12,7,37,Saturday,November,2020
4949,🤣🤣😂,Abhishek 🐂,2020-11-21 19:09:29,19,9,29,Saturday,November,2020
4950,Sharat's situation in PUC 2nd year Hindi exam‎,Roshan 🍗,2020-11-21 19:09:34,19,9,34,Saturday,November,2020
4951,‎sticker omitted,Abhishek 🐂,2020-11-21 19:09:58,19,9,58,Saturday,November,2020
4952,Lee criket adona evatha,Vinayak 👩,2020-11-22 10:04:44,10,4,44,Sunday,November,2020
4953,Nim mani kade adthar avr kade hogan?,Abhishek 🐂,2020-11-22 10:05:06,10,5,6,Sunday,November,2020
4954,Kelthani avr adakathilla ega bala dina ath,Vinayak 👩,2020-11-22 10:05:27,10,5,27,Sunday,November,2020
4955,Hu hatrr tho,Abhishek 🐂,2020-11-22 10:05:38,10,5,38,Sunday,November,2020
4956,Joshi adon andiida,Vinayak 👩,2020-11-22 10:05:41,10,5,41,Sunday,November,2020
4957,Barthir ella hel,Vinayak 👩,2020-11-22 10:05:49,10,5,49,Sunday,November,2020
4958,Hu,Abhishek 🐂,2020-11-22 10:05:50,10,5,50,Sunday,November,2020
4959,Na bartheni,Abhishek 🐂,2020-11-22 10:05:58,10,5,58,Sunday,November,2020
4960,👍,Vinayak 👩,2020-11-22 10:06:06,10,6,6,Sunday,November,2020
4961,400 cr kotidu 4000 cr earn madidu‎,Rohit 💃,2020-11-23 10:54:26,10,54,26,Monday,November,2020
4962,‎sticker omitted‎,Rohit 💃,2020-11-23 10:54:30,10,54,30,Monday,November,2020
4963,‎GIF omitted‎,Abhishek 🐂,2020-11-23 11:48:48,11,48,48,Monday,November,2020
4964,‎sticker omitted,Rohit 💃,2020-11-23 11:49:03,11,49,3,Monday,November,2020
4965,,Sharat 🔞,2020-11-23 13:08:33,13,8,33,Monday,November,2020
4966,🔥,Rohit 💃,2020-11-23 13:16:00,13,16,0,Monday,November,2020
4967,Darmasthal trip yar bartir paa,Rohit 💃,2020-11-23 22:23:24,22,23,24,Monday,November,2020
4968,?,Rohit 💃,2020-11-23 22:23:25,22,23,25,Monday,November,2020
4969,Heng enn,Abhishek 🐂,2020-11-23 22:23:53,22,23,53,Monday,November,2020
4970,Hel le,Abhishek 🐂,2020-11-23 22:24:00,22,24,0,Monday,November,2020
4971,hogon le,Sharat 🔞,2020-11-23 22:24:00,22,24,0,Monday,November,2020
4972,Car madkond,Rohit 💃,2020-11-23 22:24:06,22,24,6,Monday,November,2020
4973,Hu,Abhishek 🐂,2020-11-23 22:24:27,22,24,27,Monday,November,2020
4974,bro. plz don't say no😖,Sharat 🔞,2020-11-23 22:24:30,22,24,30,Monday,November,2020
4975,requesting,Sharat 🔞,2020-11-23 22:24:35,22,24,35,Monday,November,2020
4976,Hu ayth pa,Abhishek 🐂,2020-11-23 22:24:44,22,24,44,Monday,November,2020
4977,Nam hudgur swalp jana adar avrgu kelli en,Rohit 💃,2020-11-23 22:24:53,22,24,53,Monday,November,2020
4978,Dvg avr,Rohit 💃,2020-11-23 22:24:56,22,24,56,Monday,November,2020
4979,?,Rohit 💃,2020-11-23 22:24:57,22,24,57,Monday,November,2020
4980,Yadar Beach ga hogan le,Abhishek 🐂,2020-11-23 22:26:00,22,26,0,Monday,November,2020
4981,Huu lee,Rohit 💃,2020-11-23 22:26:15,22,26,15,Monday,November,2020
4982,Hannga ella kade hogi barod,Rohit 💃,2020-11-23 22:26:29,22,26,29,Monday,November,2020
4983,Yavag math,Abhishek 🐂,2020-11-23 22:26:55,22,26,55,Monday,November,2020
4984,Le nan nale alle hontani yavag hogodh hel jaldhi,Vinayak 👩,2020-11-23 22:27:03,22,27,3,Monday,November,2020
4985,27 mele,Rohit 💃,2020-11-23 22:27:42,22,27,42,Monday,November,2020
4986,Avag yak le,Abhishek 🐂,2020-11-23 22:27:54,22,27,54,Monday,November,2020
4987,Cause  maneli annan maduve idde,Rohit 💃,2020-11-23 22:28:06,22,28,6,Monday,November,2020
4988,😑,Vinayak 👩,2020-11-23 22:28:08,22,28,8,Monday,November,2020
4989,car yard sigteti,Sharat 🔞,2020-11-23 22:28:20,22,28,20,Monday,November,2020
